ID,Organisation,Sector,Subsector,Service,Province_CODE,Municipality_CODE,Barangay,Status,Beneficiaries,Beneficiary_type
1187,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23136,Calinaoan Malasin,Finished,16,Families
1188,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23136,Malapagay,Finished,14,Families
1189,PRC,Assessment,Assessment,Assessment,128,12821,,Finished,1,Municipality
1190,IFRC,Assessment,Assessment,Assessment,215,21527,,Finished,1,Municipality
1191,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,215,21527,Nabottuan,Finished,297,Families
1192,IFRC,Assessment,Assessment,Detailed Assessment,215,21527,,Finished,1,Municipality
1193,PRC,Assessment,Assessment,Assessment,128,12822,,Finished,1,Municipality
1194,IFRC,Assessment,Assessment,Assessment,215,21526,,Finished,1,Municipality
1195,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,215,21526,Virginia,Finished,162,Families
1196,PRC,Health,PSS,Welfare Desk,369,36916,San Vicente,Finished,1,Chapter
1197,IFRC,Assessment,Assessment,Assessment,1401,140124,,Finished,1,Municipality
1198,IFRC,Assessment,Assessment,Assessment,1401,140125,,Finished,1,Municipality
1199,PRC,WASH,Non-Food Item,Hygiene Kit,1432,143215,Tuliao,Finished,21,Families
1200,PRC,Relief,Non-Food Item,Blanket,1411,141113,,Finished,60,Families
1201,PRC,Relief,Non-Food Item,Plastic Mat,1411,141113,,Finished,60,Families
1202,PRC,WASH,Non-Food Item,Hygiene Kit,1411,141113,,Finished,60,Families
1203,PRC,Relief,Non-Food Item,Blanket,1411,141114,,Finished,22,Families
1204,PRC,Relief,Non-Food Item,Plastic Mat,1411,141114,,Finished,22,Families
1205,PRC,WASH,Non-Food Item,Hygiene Kit,1411,141114,,Finished,22,Families
1206,IFRC,Assessment,Assessment,Assessment,215,21529,,Finished,1,Municipality
1207,Team8kam,Relief,Food Items,Food (2-3 day) Ration,215,21529,Pallua Sur,Finished,450,Families
1208,PRC,Health,PSS,Psychosocial Support,215,21529,,Finished,4,Individuals
1209,PRC,Relief,Hot Meals,Hot Meals,215,21529,,Finished,100,Individuals
1210,PRC,Relief,Non-Food Item,Blanket,215,21529,Centro 11,Finished,315,Families
1211,PRC,Relief,Non-Food Item,Mosquito Net,215,21529,Centro 11,Finished,315,Families
1212,PRC,Relief,Non-Food Item,Plastic Mat,215,21529,Centro 11,Finished,315,Families
1213,IFRC,WASH,Non-Food Item,Hygiene Kit,215,21529,Centro 11,Finished,315,Families
1214,NZAID,WASH,Non-Food Item,Jerry Can (20L),215,21529,Centro 11,Finished,315,Families
1215,IFRC,Shelter,Non-Food Item,Tarpaulin,215,21529,Centro 11,Finished,315,Families
1216,PRC,Relief,Non-Food Item,Blanket,215,21529,Centro 9,Finished,90,Families
1217,PRC,Relief,Non-Food Item,Mosquito Net,215,21529,Centro 9,Finished,90,Families
1218,PRC,Relief,Non-Food Item,Plastic Mat,215,21529,Centro 9,Finished,90,Families
1219,IFRC,Shelter,Non-Food Item,Tarpaulin,215,21529,Centro 9,Finished,90,Families
1220,PRC,WASH,Non-Food Item,Jerry Can (20L),215,21529,Centro 9,Finished,90,Families
1221,NZAID ,WASH,Non-Food Item,Hygiene Kit,215,21529,Centro 9,Finished,90,Families
1222,IFRC,WASH,Sanitation,Debris Clearing,215,21529,Tanza,Finished,30,Tons
1223,PRC,Health,Health,BP Taking,215,21529,,Finished,100,Individuals
1224,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,215,21529,Centro 11,Finished,296,Families
1225,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,215,21529,Centro 9,Finished,90,Families
1226,IFRC,WASH,Sanitation,Debris Clearing,215,21529,Ugac Sur,Finished,100,Tons
1227,IFRC,WASH,Sanitation,Debris Clearing,215,21529,"Arellano, Centro 5",Finished,130,Tons
1228,IFRC,WASH,Sanitation,Debris Clearing,215,21529,"Likaro, Centro 5",Finished,300,Tons
1229,IFRC,WASH,Sanitation,Debris Clearing,215,21529,Catagaman Nuevo,Finished,240,Tons
1230,IFRC,WASH,Sanitation,Debris Clearing,215,21529,Caritan,Finished,120,Tons
1231,IFRC,WASH,Sanitation,Debris Clearing,215,21529,Leonarda,Finished,150,Tons
1232,IFRC,WASH,Hygiene Promotion,Hygiene Promotion,215,21529,Centro 11,Finished,1575,Individuals
1233,NZAID,WASH,Hygiene Promotion,Hygiene Promotion,215,21529,Centro 9,Finished,450,Individuals
1234,IFRC,Assessment,Assessment,Assessment,231,23137,,Finished,1,Municipality
1235,IFRC,Assessment,Assessment,Assessment,1401,140127,,Finished,1,Municipality
1236,PRC,Relief,Hot Meals,Hot Meals,1401,,,Finished,62,Individuals
1237,PRC,Rescue,Search and Rescue,Rescue,129,,,Finished,3,Individuals
1238,PRC,Health,PSS,Psychosocial Support,129,,,Finished,4,Individuals
1239,PRC,Health,Health,BP Taking,129,,,Finished,1,Individuals
1240,PRC,Relief,Hot Meals,Hot Meals,129,,,Finished,92,Individuals
1241,PRC,Relief,Hot Meals,Bottled Water,129,,,Finished,92,Individuals
1242,PRC,Rescue,Search and Rescue,Rescue,231,,,Finished,28,Individuals
1243,PRC,Relief,Hot Meals,Hot Meals,231,,,Finished,1251,Individuals
1244,PRC,Health,PSS,Psychosocial Support,1432,,,Finished,8,Individuals
1245,PRC,Relief,Hot Meals,Hot Meals,133,,,Finished,149,Individuals
1246,PRC,Health,PSS,Psychosocial Support,1444,,,Finished,53,Individuals
1247,PRC,Relief,Hot Meals,Hot Meals,1444,,,Finished,53,Individuals
1248,PRC,Health,Health,BP Taking,1444,,,Finished,15,Individuals
1249,PRC,WASH,Hygiene Promotion,Hygiene Promotion,1444,,,Finished,8,Individuals
1250,PRC,WASH,Non-Food Item,Jerry Can (20L),1444,,,Finished,2,Families
